stock_code,market,tag,tag_type,confidence,is_primary,source,evidence,evidence_url,updated_at
00391,HK,媒体及娱乐,industry,0.92,True,akshare_eastmoney_company_profile,industry_l2,,2026-06-04T05:58:00.423973
00391,HK,非必需性消费,theme,0.75,False,akshare_eastmoney_company_profile,theme_tags,,2026-06-04T05:58:00.423983
00391,HK,媒体及娱乐,theme,0.75,False,akshare_eastmoney_company_profile,theme_tags,,2026-06-04T05:58:00.423991
00391,HK,消费,theme,0.75,False,akshare_eastmoney_company_profile,theme_tags,,2026-06-04T05:58:00.423998
00392,HK,公用事业,industry,0.92,True,akshare_eastmoney_company_profile,industry_l2,,2026-06-04T05:58:00.424048
00392,HK,公用事业,theme,0.75,False,akshare_eastmoney_company_profile,theme_tags,,2026-06-04T05:58:00.424058
00392,HK,高股息,theme,0.75,False,akshare_eastmoney_company_profile,theme_tags,,2026-06-04T05:58:00.424065
00393,HK,工业,industry,0.9,True,akshare_eastmoney_company_profile,industry_l1,,2026-06-04T05:58:00.424107
00393,HK,建筑,industry,0.92,True,akshare_eastmoney_company_profile,industry_l2,,2026-06-04T05:58:00.424114
00393,HK,工业,theme,0.75,False,akshare_eastmoney_company_profile,theme_tags,,2026-06-04T05:58:00.424124
00393,HK,建筑,theme,0.75,False,akshare_eastmoney_company_profile,theme_tags,,2026-06-04T05:58:00.424131
00396,HK,非必需性消费,industry,0.9,True,akshare_eastmoney_company_profile,industry_l1,,2026-06-04T05:58:00.424174
00396,HK,家庭电器及用品,industry,0.92,True,akshare_eastmoney_company_profile,industry_l2,,2026-06-04T05:58:00.424182
00396,HK,非必需性消费,theme,0.75,False,akshare_eastmoney_company_profile,theme_tags,,2026-06-04T05:58:00.424193
00396,HK,家庭电器及用品,theme,0.75,False,akshare_eastmoney_company_profile,theme_tags,,2026-06-04T05:58:00.424200
00396,HK,消费,theme,0.75,False,akshare_eastmoney_company_profile,theme_tags,,2026-06-04T05:58:00.424207
00397,HK,金融业,industry,0.9,True,akshare_eastmoney_company_profile,industry_l1,,2026-06-04T05:58:00.424247
00397,HK,其他金融,industry,0.92,True,akshare_eastmoney_company_profile,industry_l2,,2026-06-04T05:58:00.424255
00397,HK,金融业,theme,0.75,False,akshare_eastmoney_company_profile,theme_tags,,2026-06-04T05:58:00.424266
00397,HK,其他金融,theme,0.75,False,akshare_eastmoney_company_profile,theme_tags,,2026-06-04T05:58:00.424272
00397,HK,金融服务,theme,0.75,False,akshare_eastmoney_company_profile,theme_tags,,2026-06-04T05:58:00.424280
00398,HK,非必需性消费,industry,0.9,True,akshare_eastmoney_company_profile,industry_l1,,2026-06-04T05:58:00.424322
00398,HK,专业零售,industry,0.92,True,akshare_eastmoney_company_profile,industry_l2,,2026-06-04T05:58:00.424330
00398,HK,非必需性消费,theme,0.75,False,akshare_eastmoney_company_profile,theme_tags,,2026-06-04T05:58:00.424341
00398,HK,专业零售,theme,0.75,False,akshare_eastmoney_company_profile,theme_tags,,2026-06-04T05:58:00.424348
00398,HK,消费,theme,0.75,False,akshare_eastmoney_company_profile,theme_tags,,2026-06-04T05:58:00.424355
00399,HK,非必需性消费,industry,0.9,True,akshare_eastmoney_company_profile,industry_l1,,2026-06-04T05:58:00.424399
00399,HK,消费者主要零售商,industry,0.92,True,akshare_eastmoney_company_profile,industry_l2,,2026-06-04T05:58:00.424406
00399,HK,非必需性消费,theme,0.75,False,akshare_eastmoney_company_profile,theme_tags,,2026-06-04T05:58:00.424418
00399,HK,消费者主要零售商,theme,0.75,False,akshare_eastmoney_company_profile,theme_tags,,2026-06-04T05:58:00.424425
00399,HK,消费,theme,0.75,False,akshare_eastmoney_company_profile,theme_tags,,2026-06-04T05:58:00.424432
00400,HK,资讯科技业,industry,0.9,True,akshare_eastmoney_company_profile,industry_l1,,2026-06-04T05:58:00.424475
00400,HK,半导体,industry,0.92,True,akshare_eastmoney_company_profile,industry_l2,,2026-06-04T05:58:00.424482
00400,HK,资讯科技业,theme,0.75,False,akshare_eastmoney_company_profile,theme_tags,,2026-06-04T05:58:00.424493
00400,HK,半导体,theme,0.75,False,akshare_eastmoney_company_profile,theme_tags,,2026-06-04T05:58:00.424500
00400,HK,科技,theme,0.75,False,akshare_eastmoney_company_profile,theme_tags,,2026-06-04T05:58:00.424507
00401,HK,医疗保健业,industry,0.9,True,akshare_eastmoney_company_profile,industry_l1,,2026-06-04T05:58:00.424547
00401,HK,其他医疗保健,industry,0.92,True,akshare_eastmoney_company_profile,industry_l2,,2026-06-04T05:58:00.424554
00401,HK,医疗保健业,theme,0.75,False,akshare_eastmoney_company_profile,theme_tags,,2026-06-04T05:58:00.424565
00401,HK,其他医疗保健,theme,0.75,False,akshare_eastmoney_company_profile,theme_tags,,2026-06-04T05:58:00.424572
00401,HK,医药医疗,theme,0.75,False,akshare_eastmoney_company_profile,theme_tags,,2026-06-04T05:58:00.424579
00403,HK,工业,industry,0.9,True,akshare_eastmoney_company_profile,industry_l1,,2026-06-04T05:58:00.424621
00403,HK,工用支援,industry,0.92,True,akshare_eastmoney_company_profile,industry_l2,,2026-06-04T05:58:00.424628
00403,HK,工业,theme,0.75,False,akshare_eastmoney_company_profile,theme_tags,,2026-06-04T05:58:00.424638
00403,HK,工用支援,theme,0.75,False,akshare_eastmoney_company_profile,theme_tags,,2026-06-04T05:58:00.424645
00405,HK,地产业,industry,0.9,True,nan+local_taxonomy+local_taxonomy+local_taxonomy;local_registry_enrichment,industry_l1,,2026-06-04T05:58:00.424687
00405,HK,地产投资信托基金,industry,0.92,True,nan+local_taxonomy+local_taxonomy+local_taxonomy;local_registry_enrichment,industry_l2,,2026-06-04T05:58:00.424694
00405,HK,REIT,theme,0.75,False,nan+local_taxonomy+local_taxonomy+local_taxonomy;local_registry_enrichment,theme_tags,,2026-06-04T05:58:00.424706
00405,HK,房地产基金,theme,0.75,False,nan+local_taxonomy+local_taxonomy+local_taxonomy;local_registry_enrichment,theme_tags,,2026-06-04T05:58:00.424713
00405,HK,收息资产,theme,0.75,False,nan+local_taxonomy+local_taxonomy+local_taxonomy;local_registry_enrichment,theme_tags,,2026-06-04T05:58:00.424720
00405,HK,地产业,theme,0.75,False,nan+local_taxonomy+local_taxonomy+local_taxonomy;local_registry_enrichment,theme_tags,,2026-06-04T05:58:00.424726
00405,HK,地产投资信托基金,theme,0.75,False,nan+local_taxonomy+local_taxonomy+local_taxonomy;local_registry_enrichment,theme_tags,,2026-06-04T05:58:00.424733
00405,HK,房地产,theme,0.75,False,nan+local_taxonomy+local_taxonomy+local_taxonomy;local_registry_enrichment,theme_tags,,2026-06-04T05:58:00.424741
00405,HK,REIT,instrument,0.95,True,nan+local_taxonomy+local_taxonomy+local_taxonomy;local_registry_enrichment,fund-like instrument inference,,2026-06-04T05:58:00.424749
00406,HK,工业,industry,0.9,True,akshare_eastmoney_company_profile,industry_l1,,2026-06-04T05:58:00.424790
00406,HK,建筑,industry,0.92,True,akshare_eastmoney_company_profile,industry_l2,,2026-06-04T05:58:00.424797
00406,HK,工业,theme,0.75,False,akshare_eastmoney_company_profile,theme_tags,,2026-06-04T05:58:00.424808
00406,HK,建筑,theme,0.75,False,akshare_eastmoney_company_profile,theme_tags,,2026-06-04T05:58:00.424815
00408,HK,原材料业,industry,0.9,True,akshare_eastmoney_company_profile,industry_l1,,2026-06-04T05:58:00.424856
00408,HK,原材料,industry,0.92,True,akshare_eastmoney_company_profile,industry_l2,,2026-06-04T05:58:00.424864
00408,HK,原材料业,theme,0.75,False,akshare_eastmoney_company_profile,theme_tags,,2026-06-04T05:58:00.424875
00408,HK,原材料,theme,0.75,False,akshare_eastmoney_company_profile,theme_tags,,2026-06-04T05:58:00.424881
00408,HK,资源材料,theme,0.75,False,akshare_eastmoney_company_profile,theme_tags,,2026-06-04T05:58:00.424888
00410,HK,地产业,industry,0.9,True,akshare_eastmoney_company_profile,industry_l1,,2026-06-04T05:58:00.424930
00410,HK,地产,industry,0.92,True,akshare_eastmoney_company_profile,industry_l2,,2026-06-04T05:58:00.424937
00410,HK,地产业,theme,0.75,False,akshare_eastmoney_company_profile,theme_tags,,2026-06-04T05:58:00.424947
00410,HK,地产,theme,0.75,False,akshare_eastmoney_company_profile,theme_tags,,2026-06-04T05:58:00.424954
00410,HK,房地产,theme,0.75,False,akshare_eastmoney_company_profile,theme_tags,,2026-06-04T05:58:00.424961
00411,HK,必需性消费,industry,0.9,True,akshare_eastmoney_company_profile,industry_l1,,2026-06-04T05:58:00.425002
00411,HK,农业产品,industry,0.92,True,akshare_eastmoney_company_profile,industry_l2,,2026-06-04T05:58:00.425009
00411,HK,必需性消费,theme,0.75,False,akshare_eastmoney_company_profile,theme_tags,,2026-06-04T05:58:00.425020
00411,HK,农业产品,theme,0.75,False,akshare_eastmoney_company_profile,theme_tags,,2026-06-04T05:58:00.425027
00412,HK,金融业,industry,0.9,True,akshare_eastmoney_company_profile,industry_l1,,2026-06-04T05:58:00.425068
00412,HK,其他金融,industry,0.92,True,akshare_eastmoney_company_profile,industry_l2,,2026-06-04T05:58:00.425075
00412,HK,金融业,theme,0.75,False,akshare_eastmoney_company_profile,theme_tags,,2026-06-04T05:58:00.425086
00412,HK,其他金融,theme,0.75,False,akshare_eastmoney_company_profile,theme_tags,,2026-06-04T05:58:00.425093
00412,HK,金融服务,theme,0.75,False,akshare_eastmoney_company_profile,theme_tags,,2026-06-04T05:58:00.425099
00413,HK,非必需性消费,industry,0.9,True,akshare_eastmoney_company_profile,industry_l1,,2026-06-04T05:58:00.425144
00413,HK,家庭电器及用品,industry,0.92,True,akshare_eastmoney_company_profile,industry_l2,,2026-06-04T05:58:00.425151
00413,HK,非必需性消费,theme,0.75,False,akshare_eastmoney_company_profile,theme_tags,,2026-06-04T05:58:00.425163
00413,HK,家庭电器及用品,theme,0.75,False,akshare_eastmoney_company_profile,theme_tags,,2026-06-04T05:58:00.425170
00413,HK,消费,theme,0.75,False,akshare_eastmoney_company_profile,theme_tags,,2026-06-04T05:58:00.425177
00417,HK,非必需性消费,industry,0.9,True,akshare_eastmoney_company_profile,industry_l1,,2026-06-04T05:58:00.425220
00417,HK,专业零售,industry,0.92,True,akshare_eastmoney_company_profile,industry_l2,,2026-06-04T05:58:00.425228
00417,HK,非必需性消费,theme,0.75,False,akshare_eastmoney_company_profile,theme_tags,,2026-06-04T05:58:00.425239
00417,HK,专业零售,theme,0.75,False,akshare_eastmoney_company_profile,theme_tags,,2026-06-04T05:58:00.425246
00417,HK,消费,theme,0.75,False,akshare_eastmoney_company_profile,theme_tags,,2026-06-04T05:58:00.425253
00418,HK,资讯科技业,industry,0.9,True,akshare_eastmoney_company_profile,industry_l1,,2026-06-04T05:58:00.425300
00418,HK,软件服务,industry,0.92,True,akshare_eastmoney_company_profile,industry_l2,,2026-06-04T05:58:00.425308
00418,HK,资讯科技业,theme,0.75,False,akshare_eastmoney_company_profile,theme_tags,,2026-06-04T05:58:00.425319
00418,HK,软件服务,theme,0.75,False,akshare_eastmoney_company_profile,theme_tags,,2026-06-04T05:58:00.425326
00418,HK,科技,theme,0.75,False,akshare_eastmoney_company_profile,theme_tags,,2026-06-04T05:58:00.425333
00419,HK,资讯科技业,industry,0.9,True,akshare_eastmoney_company_profile,industry_l1,,2026-06-04T05:58:00.425377
00419,HK,软件服务,industry,0.92,True,akshare_eastmoney_company_profile,industry_l2,,2026-06-04T05:58:00.425384
00419,HK,资讯科技业,theme,0.75,False,akshare_eastmoney_company_profile,theme_tags,,2026-06-04T05:58:00.425394
00419,HK,软件服务,theme,0.75,False,akshare_eastmoney_company_profile,theme_tags,,2026-06-04T05:58:00.425405
00419,HK,科技,theme,0.75,False,akshare_eastmoney_company_profile,theme_tags,,2026-06-04T05:58:00.425412
00420,HK,非必需性消费,industry,0.9,True,akshare_eastmoney_company_profile,industry_l1,,2026-06-04T05:58:00.425453
00420,HK,纺织及服饰,industry,0.92,True,akshare_eastmoney_company_profile,industry_l2,,2026-06-04T05:58:00.425462
00420,HK,非必需性消费,theme,0.75,False,akshare_eastmoney_company_profile,theme_tags,,2026-06-04T05:58:00.425472
00420,HK,纺织及服饰,theme,0.75,False,akshare_eastmoney_company_profile,theme_tags,,2026-06-04T05:58:00.425479
00420,HK,消费,theme,0.75,False,akshare_eastmoney_company_profile,theme_tags,,2026-06-04T05:58:00.425486
00422,HK,非必需性消费,industry,0.9,True,akshare_eastmoney_company_profile,industry_l1,,2026-06-04T05:58:00.425528
00422,HK,汽车,industry,0.92,True,akshare_eastmoney_company_profile,industry_l2,,2026-06-04T05:58:00.425536
00422,HK,非必需性消费,theme,0.75,False,akshare_eastmoney_company_profile,theme_tags,,2026-06-04T05:58:00.425546
00422,HK,汽车,theme,0.75,False,akshare_eastmoney_company_profile,theme_tags,,2026-06-04T05:58:00.425553
00422,HK,消费,theme,0.75,False,akshare_eastmoney_company_profile,theme_tags,,2026-06-04T05:58:00.425560
00423,HK,非必需性消费,industry,0.9,True,akshare_eastmoney_company_profile,industry_l1,,2026-06-04T05:58:00.425601
00423,HK,媒体及娱乐,industry,0.92,True,akshare_eastmoney_company_profile,industry_l2,,2026-06-04T05:58:00.425609
00423,HK,非必需性消费,theme,0.75,False,akshare_eastmoney_company_profile,theme_tags,,2026-06-04T05:58:00.425620
00423,HK,媒体及娱乐,theme,0.75,False,akshare_eastmoney_company_profile,theme_tags,,2026-06-04T05:58:00.425627
00423,HK,消费,theme,0.75,False,akshare_eastmoney_company_profile,theme_tags,,2026-06-04T05:58:00.425634
00425,HK,非必需性消费,industry,0.9,True,akshare_eastmoney_company_profile,industry_l1,,2026-06-04T05:58:00.425677
00425,HK,汽车,industry,0.92,True,akshare_eastmoney_company_profile,industry_l2,,2026-06-04T05:58:00.425684
00425,HK,非必需性消费,theme,0.75,False,akshare_eastmoney_company_profile,theme_tags,,2026-06-04T05:58:00.425695
00425,HK,汽车,theme,0.75,False,akshare_eastmoney_company_profile,theme_tags,,2026-06-04T05:58:00.425702
00425,HK,消费,theme,0.75,False,akshare_eastmoney_company_profile,theme_tags,,2026-06-04T05:58:00.425709
00426,HK,非必需性消费,industry,0.9,True,akshare_eastmoney_company_profile,industry_l1,,2026-06-04T05:58:00.425750
00426,HK,媒体及娱乐,industry,0.92,True,akshare_eastmoney_company_profile,industry_l2,,2026-06-04T05:58:00.425759
00426,HK,非必需性消费,theme,0.75,False,akshare_eastmoney_company_profile,theme_tags,,2026-06-04T05:58:00.425769
00426,HK,媒体及娱乐,theme,0.75,False,akshare_eastmoney_company_profile,theme_tags,,2026-06-04T05:58:00.425776
00426,HK,消费,theme,0.75,False,akshare_eastmoney_company_profile,theme_tags,,2026-06-04T05:58:00.425783
00428,HK,金融业,industry,0.9,True,akshare_eastmoney_company_profile,industry_l1,,2026-06-04T05:58:00.425824
00428,HK,其他金融,industry,0.92,True,akshare_eastmoney_company_profile,industry_l2,,2026-06-04T05:58:00.425831
00428,HK,金融业,theme,0.75,False,akshare_eastmoney_company_profile,theme_tags,,2026-06-04T05:58:00.425842
00428,HK,其他金融,theme,0.75,False,akshare_eastmoney_company_profile,theme_tags,,2026-06-04T05:58:00.425849
00428,HK,金融服务,theme,0.75,False,akshare_eastmoney_company_profile,theme_tags,,2026-06-04T05:58:00.425856
00430,HK,地产业,industry,0.9,True,akshare_eastmoney_company_profile,industry_l1,,2026-06-04T05:58:00.425897
00430,HK,地产,industry,0.92,True,akshare_eastmoney_company_profile,industry_l2,,2026-06-04T05:58:00.425905
00430,HK,地产业,theme,0.75,False,akshare_eastmoney_company_profile,theme_tags,,2026-06-04T05:58:00.425915
00430,HK,地产,theme,0.75,False,akshare_eastmoney_company_profile,theme_tags,,2026-06-04T05:58:00.425922
00430,HK,房地产,theme,0.75,False,akshare_eastmoney_company_profile,theme_tags,,2026-06-04T05:58:00.425928
00431,HK,金融业,industry,0.9,True,akshare_eastmoney_company_profile,industry_l1,,2026-06-04T05:58:00.425971
00431,HK,其他金融,industry,0.92,True,akshare_eastmoney_company_profile,industry_l2,,2026-06-04T05:58:00.425978
00431,HK,金融业,theme,0.75,False,akshare_eastmoney_company_profile,theme_tags,,2026-06-04T05:58:00.425989
00431,HK,其他金融,theme,0.75,False,akshare_eastmoney_company_profile,theme_tags,,2026-06-04T05:58:00.425996
00431,HK,金融服务,theme,0.75,False,akshare_eastmoney_company_profile,theme_tags,,2026-06-04T05:58:00.426003
00432,HK,地产业,industry,0.9,True,akshare_eastmoney_company_profile,industry_l1,,2026-06-04T05:58:00.426045
00432,HK,地产,industry,0.92,True,akshare_eastmoney_company_profile,industry_l2,,2026-06-04T05:58:00.426052
00432,HK,地产业,theme,0.75,False,akshare_eastmoney_company_profile,theme_tags,,2026-06-04T05:58:00.426062
00432,HK,地产,theme,0.75,False,akshare_eastmoney_company_profile,theme_tags,,2026-06-04T05:58:00.426069
00432,HK,房地产,theme,0.75,False,akshare_eastmoney_company_profile,theme_tags,,2026-06-04T05:58:00.426076
00433,HK,原材料业,industry,0.9,True,akshare_eastmoney_company_profile,industry_l1,,2026-06-04T05:58:00.426117
00433,HK,一般金属及矿石,industry,0.92,True,akshare_eastmoney_company_profile,industry_l2,,2026-06-04T05:58:00.426125
00433,HK,原材料业,theme,0.75,False,akshare_eastmoney_company_profile,theme_tags,,2026-06-04T05:58:00.426135
00433,HK,一般金属及矿石,theme,0.75,False,akshare_eastmoney_company_profile,theme_tags,,2026-06-04T05:58:00.426142
00433,HK,资源材料,theme,0.75,False,akshare_eastmoney_company_profile,theme_tags,,2026-06-04T05:58:00.426149
00434,HK,资讯科技业,industry,0.9,True,akshare_eastmoney_company_profile,industry_l1,,2026-06-04T05:58:00.426191
00434,HK,软件服务,industry,0.92,True,akshare_eastmoney_company_profile,industry_l2,,2026-06-04T05:58:00.426198
00434,HK,资讯科技业,theme,0.75,False,akshare_eastmoney_company_profile,theme_tags,,2026-06-04T05:58:00.426208
00434,HK,软件服务,theme,0.75,False,akshare_eastmoney_company_profile,theme_tags,,2026-06-04T05:58:00.426216
00434,HK,科技,theme,0.75,False,akshare_eastmoney_company_profile,theme_tags,,2026-06-04T05:58:00.426222
00435,HK,地产业,industry,0.9,True,nan+local_taxonomy+local_taxonomy+local_taxonomy;local_registry_enrichment,industry_l1,,2026-06-04T05:58:00.426264
00435,HK,地产投资信托基金,industry,0.92,True,nan+local_taxonomy+local_taxonomy+local_taxonomy;local_registry_enrichment,industry_l2,,2026-06-04T05:58:00.426272
00435,HK,REIT,theme,0.75,False,nan+local_taxonomy+local_taxonomy+local_taxonomy;local_registry_enrichment,theme_tags,,2026-06-04T05:58:00.426284
00435,HK,房地产基金,theme,0.75,False,nan+local_taxonomy+local_taxonomy+local_taxonomy;local_registry_enrichment,theme_tags,,2026-06-04T05:58:00.426291
00435,HK,收息资产,theme,0.75,False,nan+local_taxonomy+local_taxonomy+local_taxonomy;local_registry_enrichment,theme_tags,,2026-06-04T05:58:00.426297
00435,HK,地产业,theme,0.75,False,nan+local_taxonomy+local_taxonomy+local_taxonomy;local_registry_enrichment,theme_tags,,2026-06-04T05:58:00.426305
00435,HK,地产投资信托基金,theme,0.75,False,nan+local_taxonomy+local_taxonomy+local_taxonomy;local_registry_enrichment,theme_tags,,2026-06-04T05:58:00.426312
00435,HK,房地产,theme,0.75,False,nan+local_taxonomy+local_taxonomy+local_taxonomy;local_registry_enrichment,theme_tags,,2026-06-04T05:58:00.426319
00435,HK,REIT,instrument,0.95,True,nan+local_taxonomy+local_taxonomy+local_taxonomy;local_registry_enrichment,fund-like instrument inference,,2026-06-04T05:58:00.426327
00436,HK,工业,industry,0.9,True,akshare_eastmoney_company_profile,industry_l1,,2026-06-04T05:58:00.426370
00436,HK,工业工程,industry,0.92,True,akshare_eastmoney_company_profile,industry_l2,,2026-06-04T05:58:00.426378
00436,HK,工业,theme,0.75,False,akshare_eastmoney_company_profile,theme_tags,,2026-06-04T05:58:00.426389
00436,HK,工业工程,theme,0.75,False,akshare_eastmoney_company_profile,theme_tags,,2026-06-04T05:58:00.426398
00438,HK,工业,industry,0.9,True,akshare_eastmoney_company_profile,industry_l1,,2026-06-04T05:58:00.426441
00438,HK,工业工程,industry,0.92,True,akshare_eastmoney_company_profile,industry_l2,,2026-06-04T05:58:00.426448
00438,HK,工业,theme,0.75,False,akshare_eastmoney_company_profile,theme_tags,,2026-06-04T05:58:00.426458
00438,HK,工业工程,theme,0.75,False,akshare_eastmoney_company_profile,theme_tags,,2026-06-04T05:58:00.426465
00439,HK,资讯科技业,industry,0.9,True,akshare_eastmoney_company_profile,industry_l1,,2026-06-04T05:58:00.426507
00439,HK,软件服务,industry,0.92,True,akshare_eastmoney_company_profile,industry_l2,,2026-06-04T05:58:00.426515
00439,HK,资讯科技业,theme,0.75,False,akshare_eastmoney_company_profile,theme_tags,,2026-06-04T05:58:00.426526
00439,HK,软件服务,theme,0.75,False,akshare_eastmoney_company_profile,theme_tags,,2026-06-04T05:58:00.426534
00439,HK,科技,theme,0.75,False,akshare_eastmoney_company_profile,theme_tags,,2026-06-04T05:58:00.426541
00440,HK,金融业,industry,0.9,True,akshare_eastmoney_company_profile,industry_l1,,2026-06-04T05:58:00.426584
00440,HK,银行,industry,0.92,True,akshare_eastmoney_company_profile,industry_l2,,2026-06-04T05:58:00.426591
00440,HK,金融业,theme,0.75,False,akshare_eastmoney_company_profile,theme_tags,,2026-06-04T05:58:00.426603
00440,HK,银行,theme,0.75,False,akshare_eastmoney_company_profile,theme_tags,,2026-06-04T05:58:00.426610
00440,HK,金融服务,theme,0.75,False,akshare_eastmoney_company_profile,theme_tags,,2026-06-04T05:58:00.426617
00442,HK,非必需性消费,industry,0.9,True,akshare_eastmoney_company_profile,industry_l1,,2026-06-04T05:58:00.426660
00442,HK,纺织及服饰,industry,0.92,True,akshare_eastmoney_company_profile,industry_l2,,2026-06-04T05:58:00.426668
00442,HK,非必需性消费,theme,0.75,False,akshare_eastmoney_company_profile,theme_tags,,2026-06-04T05:58:00.426679
00442,HK,纺织及服饰,theme,0.75,False,akshare_eastmoney_company_profile,theme_tags,,2026-06-04T05:58:00.426685
00442,HK,消费,theme,0.75,False,akshare_eastmoney_company_profile,theme_tags,,2026-06-04T05:58:00.426692
00444,HK,非必需性消费,industry,0.9,True,akshare_eastmoney_company_profile,industry_l1,,2026-06-04T05:58:00.426734
00444,HK,专业零售,industry,0.92,True,akshare_eastmoney_company_profile,industry_l2,,2026-06-04T05:58:00.426741
00444,HK,非必需性消费,theme,0.75,False,akshare_eastmoney_company_profile,theme_tags,,2026-06-04T05:58:00.426752
00444,HK,专业零售,theme,0.75,False,akshare_eastmoney_company_profile,theme_tags,,2026-06-04T05:58:00.426759
00444,HK,消费,theme,0.75,False,akshare_eastmoney_company_profile,theme_tags,,2026-06-04T05:58:00.426766
00450,HK,工业,industry,0.9,True,akshare_eastmoney_company_profile,industry_l1,,2026-06-04T05:58:00.426808
00450,HK,工用支援,industry,0.92,True,akshare_eastmoney_company_profile,industry_l2,,2026-06-04T05:58:00.426815
00450,HK,工业,theme,0.75,False,akshare_eastmoney_company_profile,theme_tags,,2026-06-04T05:58:00.426825
00450,HK,工用支援,theme,0.75,False,akshare_eastmoney_company_profile,theme_tags,,2026-06-04T05:58:00.426832
00451,HK,公用事业,industry,0.92,True,akshare_eastmoney_company_profile,industry_l2,,2026-06-04T05:58:00.426881
00451,HK,公用事业,theme,0.75,False,akshare_eastmoney_company_profile,theme_tags,,2026-06-04T05:58:00.426891
00451,HK,高股息,theme,0.75,False,akshare_eastmoney_company_profile,theme_tags,,2026-06-04T05:58:00.426899
00455,HK,医疗保健业,industry,0.9,True,akshare_eastmoney_company_profile,industry_l1,,2026-06-04T05:58:00.426940
00455,HK,药品及生物科技,industry,0.92,True,akshare_eastmoney_company_profile,industry_l2,,2026-06-04T05:58:00.426947
00455,HK,医疗保健业,theme,0.75,False,akshare_eastmoney_company_profile,theme_tags,,2026-06-04T05:58:00.426958
00455,HK,药品及生物科技,theme,0.75,False,akshare_eastmoney_company_profile,theme_tags,,2026-06-04T05:58:00.426965
00455,HK,医药医疗,theme,0.75,False,akshare_eastmoney_company_profile,theme_tags,,2026-06-04T05:58:00.426971
00456,HK,地产业,industry,0.9,True,akshare_eastmoney_company_profile,industry_l1,,2026-06-04T05:58:00.427012
00456,HK,地产,industry,0.92,True,akshare_eastmoney_company_profile,industry_l2,,2026-06-04T05:58:00.427020
00456,HK,地产业,theme,0.75,False,akshare_eastmoney_company_profile,theme_tags,,2026-06-04T05:58:00.427030
00456,HK,地产,theme,0.75,False,akshare_eastmoney_company_profile,theme_tags,,2026-06-04T05:58:00.427037
00456,HK,房地产,theme,0.75,False,akshare_eastmoney_company_profile,theme_tags,,2026-06-04T05:58:00.427044
00458,HK,非必需性消费,industry,0.9,True,akshare_eastmoney_company_profile,industry_l1,,2026-06-04T05:58:00.427086
00458,HK,纺织及服饰,industry,0.92,True,akshare_eastmoney_company_profile,industry_l2,,2026-06-04T05:58:00.427094
00458,HK,非必需性消费,theme,0.75,False,akshare_eastmoney_company_profile,theme_tags,,2026-06-04T05:58:00.427104
00458,HK,纺织及服饰,theme,0.75,False,akshare_eastmoney_company_profile,theme_tags,,2026-06-04T05:58:00.427111
00458,HK,消费,theme,0.75,False,akshare_eastmoney_company_profile,theme_tags,,2026-06-04T05:58:00.427118
00460,HK,医疗保健业,industry,0.9,True,akshare_eastmoney_company_profile,industry_l1,,2026-06-04T05:58:00.427161
00460,HK,药品及生物科技,industry,0.92,True,akshare_eastmoney_company_profile,industry_l2,,2026-06-04T05:58:00.427169
00460,HK,医疗保健业,theme,0.75,False,akshare_eastmoney_company_profile,theme_tags,,2026-06-04T05:58:00.427179
00460,HK,药品及生物科技,theme,0.75,False,akshare_eastmoney_company_profile,theme_tags,,2026-06-04T05:58:00.427187
00460,HK,医药医疗,theme,0.75,False,akshare_eastmoney_company_profile,theme_tags,,2026-06-04T05:58:00.427195
00464,HK,非必需性消费,industry,0.9,True,akshare_eastmoney_company_profile,industry_l1,,2026-06-04T05:58:00.427237
00464,HK,家庭电器及用品,industry,0.92,True,akshare_eastmoney_company_profile,industry_l2,,2026-06-04T05:58:00.427244
00464,HK,非必需性消费,theme,0.75,False,akshare_eastmoney_company_profile,theme_tags,,2026-06-04T05:58:00.427255
00464,HK,家庭电器及用品,theme,0.75,False,akshare_eastmoney_company_profile,theme_tags,,2026-06-04T05:58:00.427262
00464,HK,消费,theme,0.75,False,akshare_eastmoney_company_profile,theme_tags,,2026-06-04T05:58:00.427269
00465,HK,资讯科技业,industry,0.9,True,akshare_eastmoney_company_profile,industry_l1,,2026-06-04T05:58:00.427310
00465,HK,软件服务,industry,0.92,True,akshare_eastmoney_company_profile,industry_l2,,2026-06-04T05:58:00.427317
00465,HK,资讯科技业,theme,0.75,False,akshare_eastmoney_company_profile,theme_tags,,2026-06-04T05:58:00.427328
00465,HK,软件服务,theme,0.75,False,akshare_eastmoney_company_profile,theme_tags,,2026-06-04T05:58:00.427335
00465,HK,科技,theme,0.75,False,akshare_eastmoney_company_profile,theme_tags,,2026-06-04T05:58:00.427341
00467,HK,能源业,industry,0.9,True,akshare_eastmoney_company_profile,industry_l1,,2026-06-04T05:58:00.427384
00467,HK,石油及天然气,industry,0.92,True,akshare_eastmoney_company_profile,industry_l2,,2026-06-04T05:58:00.427392
00467,HK,能源业,theme,0.75,False,akshare_eastmoney_company_profile,theme_tags,,2026-06-04T05:58:00.427405
00467,HK,石油及天然气,theme,0.75,False,akshare_eastmoney_company_profile,theme_tags,,2026-06-04T05:58:00.427412
00467,HK,资源能源,theme,0.75,False,akshare_eastmoney_company_profile,theme_tags,,2026-06-04T05:58:00.427419
00468,HK,工业,industry,0.9,True,akshare_eastmoney_company_profile,industry_l1,,2026-06-04T05:58:00.427460
